story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S02784,The Hollow Children,"When a grieving father is drawn into a house that remembers its dead, they must confront what it truly costs. What follows changes everything.",Horror,Aarav Petrov,38.1,0.47304069131265075,675
S02785,Daughters of the Empire,"In a world where a rebel poet is drawn into a rebellion brewing in silence, they must confront what it truly costs. And time is running out.",Historical Fiction,Kabir Khan,5.7,0.4610921998202697,294
S02786,Forty-Eight Hours,"In a world where a getaway driver is drawn into a double agent's final job, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Vikram Reddy,16.7,0.6958693110828935,508
S02787,The River of Gold,"Against a treasure-hunting historian is drawn into a desert crossing against time, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Lin Joshi,5.3,0.5295270229187088,45
S02788,Sons of the Soil,"Haunted by a first-generation doctor is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. But every secret has its price.",Drama,Arjun Gupta,39.9,0.7650025905679039,188
S02789,Daughter of the Ocean: Origins,"After a river goddess in mortal form is drawn into a curse traded between generations, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Aditya Menon,9.8,0.6438780258346377,561
S02790,The Lost Kingdom Reborn,"Against a reluctant young mage is drawn into a dying magical realm, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Elena Bose,4.6,0.4544625260510398,560
S02791,Letters to Meera,"Driven by an ambitious chef is drawn into a love that defies family expectations, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Zoya Joshi,32.5,0.6514072867199038,461
S02792,The Midnight Caller,"Against a librarian who notices everything is drawn into a coded diary left behind, they must confront what it truly costs. Nothing will ever be the same again.",Mystery,Arjun Nair,5.9,0.3041280940538596,587
S02793,The Last Uplink: Legacy,"Driven by a disgraced astrophysicist is drawn into time dilation tearing a family apart, they must confront what it truly costs. Nothing will ever be the same again.",Science Fiction,Zoya Khan,42.0,0.6833086883062663,403
S02794,The Mirror Room,"When a new tenant is drawn into a ritual that must not be finished, they must confront what it truly costs. What follows changes everything.",Horror,Aditya Das,39.6,0.49356550109728126,400
S02795,The Mughal Cartographer: Legacy,"After a merchant's daughter is drawn into a forbidden craft in a royal court, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Zoya Tanaka,35.2,0.8608017347055656,498
S02796,The Courier II,"Haunted by a cyber-crime analyst is drawn into an informant burned by their own agency, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Rahul Bose,21.9,0.6993464328161646,192
S02797,The Jungle Codex,"Against a washed-up mountaineer is drawn into an expedition that never returned, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Ishita Nair,13.7,0.5477839356117294,276
S02798,The Family Table: The Reckoning,"Driven by a retired schoolmistress is drawn into two brothers and one farm, they must confront what it truly costs. But every secret has its price.",Drama,Arjun Kapoor,8.1,0.45386613918901814,262
S02799,Rise of the Asura Reborn,"Driven by a river goddess in mortal form is drawn into a retelling from the vanquished side, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Arjun Nair,37.8,0.6440331812783733,324
S02800,The Silver Citadel II,"When an exiled princess is drawn into a hidden portal, they must confront what it truly costs. And time is running out.",Fantasy,Meera Rao,17.9,0.9397969593390545,588
S02801,Tides of Longing: Origins,"In a world where an ambitious chef is drawn into a second chance at romance, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Elena Iyer,34.0,0.594779889722025,141
S02802,The Vanishing Hour: Origins,"In a world where a forensic accountant is drawn into a disappearance nobody reported, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Rahul Fernandes,29.0,0.5351983344028558,704
S02803,The Last Uplink: Legacy,"After a rogue android is drawn into a black-market for memories, they must confront what it truly costs. But every secret has its price.",Science Fiction,Ananya Mehta,12.5,0.7314938576319775,431
S02804,The Hollow Children,"When a grieving father is drawn into a curse passed through photographs, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Rahul Bose,4.3,0.6162319787723325,485
S02805,Letters from 1947: Origins,"In a world where a palace scribe is drawn into a merchant caravan crossing empires, they must confront what it truly costs. And time is running out.",Historical Fiction,Dev Tanaka,20.6,0.6615530073709882,472
S02806,Deadline,"When an ex-intelligence officer is drawn into a hostage swap going sideways, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Sofia Chatterjee,18.3,0.24587702034642886,315
S02807,The Lost Expedition,"After a river guide is drawn into a shipwreck holding an old secret, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Aditya Singh,24.0,0.8471718751072533,582
S02808,The Inheritance,"Driven by an aging patriarch is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. What follows changes everything.",Drama,Priya Fernandes,15.0,0.6775380742704408,225
S02809,Karna's Vow,"After a cursed warrior is drawn into a retelling from the vanquished side, they must confront what it truly costs. Nothing will ever be the same again.",Mythology,Priya Joshi,27.3,0.45028424398521977,558
S02810,The Runebound Oath,"In a world where a dragon rider is drawn into a forbidden spell, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Sofia Das,8.8,0.3297436381655821,266
S02811,His Last Love Letter Reborn,"When a shy librarian is drawn into an arranged match that becomes real, they must confront what it truly costs. And time is running out.",Romance,Vikram Petrov,19.5,0.8958801170060693,105
S02812,The Locked Room,"In a world where a sharp-eyed journalist is drawn into a coded diary left behind, they must confront what it truly costs. And time is running out.",Mystery,Rohan Alvarez,13.2,0.7622344671285716,458
S02813,The Last Uplink,"Haunted by a disgraced astrophysicist is drawn into a black-market for memories, they must confront what it truly costs. And time is running out.",Science Fiction,Aditya Fernandes,42.1,0.6660325971286937,328
S02814,The Mirror Room,"After a night-shift nurse is drawn into a house that remembers its dead, they must confront what it truly costs. But every secret has its price.",Horror,Vani Okafor,28.7,0.5588411310288037,443
S02815,Shadows of Partition: Origins,"Driven by a rebel poet is drawn into a forbidden craft in a royal court, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Elena Iyer,13.5,0.7260375931744438,71
S02816,The Informant,"Against a bomb-disposal expert is drawn into a double agent's final job, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Kabir Joshi,22.7,0.5718518919998864,475
S02817,The Treasure of Hampi,"In a world where a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Ishita Singh,12.5,0.9754488894197767,39
S02818,A House Divided II,"Against an aging patriarch is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Kabir Okafor,36.9,0.6410990820636011,414
S02819,The Curse of Yayati,"After a temple sculptor is drawn into a mortal chosen for a divine task, they must confront what it truly costs. And time is running out.",Mythology,Aditya Bose,8.2,0.6654513835630548,571
S02820,The Shadow Mage: The Reckoning,"In a world where an exiled princess is drawn into an ancient prophecy, they must confront what it truly costs. And time is running out.",Fantasy,Vani Alvarez,8.0,0.5699865228857981,439
S02821,Tides of Longing,"Haunted by a widowed architect is drawn into an arranged match that becomes real, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Naina Sharma,26.3,0.7528540733366929,418
S02822,The Glass Alibi: Origins,"After a librarian who notices everything is drawn into a witness who lies, they must confront what it truly costs. But every secret has its price.",Mystery,Elena Rao,12.9,0.6397755708444443,36
S02823,Ghost in the Lattice: Legacy,"When a rogue android is drawn into first contact gone wrong, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Vikram Petrov,6.5,0.4110176630056314,595
S02824,What the Forest Keeps II,"After a grieving father is drawn into a house that remembers its dead, they must confront what it truly costs. And time is running out.",Horror,Meera Khan,42.2,0.6293823753691246,482
S02825,The Astronomer of Ujjain Reborn,"Against a palace scribe is drawn into a love story against the freedom struggle, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Zoya Joshi,38.0,0.5624039821429301,221
S02826,The Extraction II,"In a world where an investigative journalist is drawn into a hostage swap going sideways, they must confront what it truly costs. But every secret has its price.",Thriller,Vani Joshi,36.0,0.46640123155938223,614
S02827,The Lost Expedition: Origins,"Against a washed-up mountaineer is drawn into an expedition that never returned, they must confront what it truly costs. And time is running out.",Adventure,Priya Fernandes,35.3,0.7886819247702032,318
S02828,The Family Table: The Reckoning,"In a world where a retired schoolmistress is drawn into an apology thirty years late, they must confront what it truly costs. But every secret has its price.",Drama,Zoya Rao,27.3,0.7287463296321243,159
S02829,Daughter of the Ocean,"In a world where an exiled prince is drawn into a retelling from the vanquished side, they must confront what it truly costs. What follows changes everything.",Mythology,Arjun Joshi,36.6,0.9406622752450814,491
S02830,The Lost Kingdom,"Against an orphaned thief with strange powers is drawn into a hidden portal, they must confront what it truly costs. What follows changes everything.",Fantasy,Vani Mehta,15.9,0.579784771253445,208
S02831,Letters to Meera: Origins,"After a struggling musician is drawn into a love that defies family expectations, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Aditya Sharma,30.3,0.5291451067855424,66
S02832,The Vanishing Hour,"When a sharp-eyed journalist is drawn into a coded diary left behind, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Zoya Fernandes,8.8,0.45058958169034463,22
S02833,The Synthetic Heart,"After a quantum engineer is drawn into terraforming that awakens something, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Priya Fernandes,27.5,0.6139637892808235,691
S02834,The House on Mill Road,"Haunted by a grieving father is drawn into something living under the floor, they must confront what it truly costs. And time is running out.",Horror,Elena Chatterjee,33.2,0.2912701194908483,368
S02835,The Spice Merchant's Wife: The Reckoning,"In a world where a rebel poet is drawn into a rebellion brewing in silence, they must confront what it truly costs. Some doors, once opened, never close.",Historical Fiction,Vani Khan,9.3,0.7214952748107758,665
S02836,The Extraction,"After a cyber-crime analyst is drawn into an informant burned by their own agency, they must confront what it truly costs. But every secret has its price.",Thriller,Vani Okafor,5.3,0.7730355784770623,86
S02837,Peak of No Return: Origins,"Against a washed-up mountaineer is drawn into a treasure map with a missing corner, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Ananya Chatterjee,16.6,0.6843873149682751,49
S02838,Unspoken,"Against an estranged son is drawn into an apology thirty years late, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Meera Fernandes,34.5,0.7022527193886386,44
S02839,The Celestial Wager Reborn,"When an exiled prince is drawn into a forgotten vow binding the gods, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Elena Alvarez,32.9,0.7128003428885911,233
S02840,The Dragon's Heir,"Driven by a dragon rider is drawn into a dying magical realm, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Aarav Menon,38.4,0.5952071846480276,276
S02841,Monsoon Hearts,"Driven by an ambitious chef is drawn into a second chance at romance, they must confront what it truly costs. What follows changes everything.",Romance,Priya Fernandes,16.7,0.5821446983842388,527
S02842,Murder at the Haveli: Origins,"Against a librarian who notices everything is drawn into a coded diary left behind, they must confront what it truly costs. What follows changes everything.",Mystery,Marcus Kapoor,37.3,0.4483431633263488,688
S02843,Orbital Decay II,"In a world where a quantum engineer is drawn into a colony ship losing its memory, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Aditya Sharma,24.9,0.6398979167236905,414
S02844,What the Forest Keeps: Legacy,"In a world where a new tenant is drawn into a house that remembers its dead, they must confront what it truly costs. And time is running out.",Horror,Meera Das,35.6,0.41155531622918784,719
S02845,Shadows of Partition II,"After a merchant's daughter is drawn into a forbidden craft in a royal court, they must confront what it truly costs. Nothing will ever be the same again.",Historical Fiction,Vani Okafor,7.9,0.6114731711510566,31
S02846,Blackout Protocol,"Against a cyber-crime analyst is drawn into a hostage swap going sideways, they must confront what it truly costs. And time is running out.",Thriller,Elena Das,6.6,0.740834548126859,15
S02847,Summit Fever: The Reckoning,"When a treasure-hunting historian is drawn into a treasure map with a missing corner, they must confront what it truly costs. What follows changes everything.",Adventure,Dev Nair,14.7,0.5414778329293811,664
S02848,The Visiting Hour II,"Haunted by a retired schoolmistress is drawn into an apology thirty years late, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Lin Chatterjee,33.3,0.42676568716399177,461
S02849,Rise of the Asura,"Driven by a temple sculptor is drawn into a sage's prophecy misread, they must confront what it truly costs. What follows changes everything.",Mythology,Priya Fernandes,26.7,0.4548582456909253,639
S02850,The Crystal Throne: Origins,"Against an exiled princess is drawn into an ancient prophecy, they must confront what it truly costs. What follows changes everything.",Fantasy,Kabir Menon,11.7,0.3938538962991505,153
S02851,Letters to Meera: The Reckoning,"In a world where a widowed architect is drawn into a secret admirer's confession, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Ananya Joshi,13.2,0.4776217323045331,312
S02852,A Study in Shadows,"In a world where a librarian who notices everything is drawn into an inheritance with deadly strings, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Aarav Fernandes,5.4,0.6046336816588632,490
S02853,Orbital Decay II,"Driven by a quantum engineer is drawn into a black-market for memories, they must confront what it truly costs. Nothing will ever be the same again.",Science Fiction,Vikram Chatterjee,11.3,0.5090368190285207,715
S02854,Feed the Well,"When a new tenant is drawn into a curse passed through photographs, they must confront what it truly costs. What follows changes everything.",Horror,Dev Bose,17.7,0.5385620918059506,251
S02855,Daughters of the Empire,"Driven by a court astronomer is drawn into a family divided by partition, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Rahul Reddy,13.5,0.5935254803425469,599
S02856,Deadline Reborn,"After a bomb-disposal expert is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Rohan Bose,25.5,0.493385853672579,511
S02857,The River of Gold,"Haunted by a river guide is drawn into an expedition that never returned, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Dev Sharma,16.0,0.44055242742847306,361
S02858,The Family Table: Origins,"Against an estranged son is drawn into an apology thirty years late, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Rohan Alvarez,15.5,0.5616426309226653,282
S02859,Rise of the Asura,"Haunted by a cursed warrior is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Rohan Petrov,30.3,0.7475257426870886,588
S02860,The Silver Citadel,"When a fallen knight is drawn into a cursed bloodline, they must confront what it truly costs. What follows changes everything.",Fantasy,Aditya Rao,13.5,0.4335481140520221,69
S02861,The Bookshop Romance,"When a widowed architect is drawn into a friendship turning into love, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Kabir Okafor,31.4,0.3976613517806216,235
S02862,A Study in Shadows Reborn,"Driven by an amateur sleuth is drawn into a murder staged as suicide, they must confront what it truly costs. But every secret has its price.",Mystery,Meera Alvarez,19.1,0.5175228074109277,242
S02863,Children of the Dyson Ring: Legacy,"Against a quantum engineer is drawn into a colony ship losing its memory, they must confront what it truly costs. And time is running out.",Science Fiction,Kabir Joshi,21.6,0.4902403413622841,75
S02864,Feed the Well: Legacy,"Driven by a grieving father is drawn into a ritual that must not be finished, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Priya Joshi,22.5,0.565702048691865,599
S02865,Letters from 1947 II,"Against a merchant's daughter is drawn into a rebellion brewing in silence, they must confront what it truly costs. And time is running out.",Historical Fiction,Sara Petrov,11.4,0.6989765972083614,114
S02866,The Informant Reborn,"In a world where a cyber-crime analyst is drawn into a double agent's final job, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Rahul Menon,7.9,0.37793820138167344,471
S02867,Sailing the Forgotten Sea II,"In a world where a treasure-hunting historian is drawn into a desert crossing against time, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Aditya Sharma,8.5,0.624436056841917,646
S02868,The Visiting Hour: Legacy,"In a world where an aging patriarch is drawn into a will that splits a family, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Priya Das,32.3,0.446270321550828,283
S02869,The Curse of Yayati: Origins,"When an exiled prince is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Priya Kapoor,22.0,0.484324464035969,682
S02870,The Dragon's Heir,"After a dragon rider is drawn into a dying magical realm, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Kabir Bose,17.8,0.8523049111234742,253
S02871,Tides of Longing: Legacy,"When a small-town teacher is drawn into a love that defies family expectations, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Naina Reddy,16.2,0.5805844707662474,349
S02872,The Vanishing Hour: Origins,"Haunted by a retired detective is drawn into a disappearance nobody reported, they must confront what it truly costs. Nothing will ever be the same again.",Mystery,Arjun Fernandes,16.3,0.7593123383961126,12
S02873,Children of the Dyson Ring,"Against a rogue android is drawn into an AI questioning its purpose, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Aditya Sharma,23.5,0.7385071926383998,626
S02874,The Night Shift: Origins,"Haunted by a rural schoolteacher is drawn into a ritual that must not be finished, they must confront what it truly costs. What follows changes everything.",Horror,Meera Nair,10.0,0.5358542088802881,213
S02875,The Salt March Diaries II,"Haunted by a rebel poet is drawn into a rebellion brewing in silence, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Sofia Tanaka,6.3,0.4094624050739897,128
S02876,Crossfire: The Reckoning,"Haunted by an investigative journalist is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Aarav Singh,39.1,0.9101481775747572,415
S02877,Peak of No Return,"Against a teenage stowaway is drawn into a jungle hiding a lost city, they must confront what it truly costs. But every secret has its price.",Adventure,Kabir Fernandes,11.4,0.42381444546187813,717
S02878,The Family Table,"When an aging patriarch is drawn into a will that splits a family, they must confront what it truly costs. But every secret has its price.",Drama,Sara Iyer,10.1,0.7042117975042925,274
S02879,The Churning: Legacy,"Driven by a temple sculptor is drawn into a forgotten vow binding the gods, they must confront what it truly costs. But every secret has its price.",Mythology,Aarav Chatterjee,27.7,0.5811033220483333,605
S02880,The Forgotten Realm: Legacy,"When an exiled princess is drawn into a cursed bloodline, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Aditya Tanaka,41.3,0.20739195334848906,119
S02881,Letters to Meera: The Reckoning,"Driven by a shy librarian is drawn into a love that defies family expectations, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Kabir Reddy,38.5,0.6869546793747935,455
S02882,Echoes in the Archive: Origins,"Driven by a forensic accountant is drawn into a disappearance nobody reported, they must confront what it truly costs. What follows changes everything.",Mystery,Elena Nair,31.9,0.5191872196558417,590
S02883,The Terraform Wars: Origins,"Driven by a quantum engineer is drawn into time dilation tearing a family apart, they must confront what it truly costs. And time is running out.",Science Fiction,Sara Iyer,33.7,0.39802449949843277,142
S02884,The House on Mill Road,"Driven by a skeptical paranormal blogger is drawn into an entity that mimics loved ones, they must confront what it truly costs. What follows changes everything.",Horror,Aarav Alvarez,21.2,0.481051336363924,56
S02885,Daughters of the Empire II,"In a world where a rebel poet is drawn into a family divided by partition, they must confront what it truly costs. And time is running out.",Historical Fiction,Marcus Sharma,43.1,0.9112563815314871,646
S02886,Zero Hour Mumbai II,"When a getaway driver is drawn into a hostage swap going sideways, they must confront what it truly costs. What follows changes everything.",Thriller,Sara Fernandes,36.2,0.2441294845345276,454
S02887,Beyond the Ice Wall Reborn,"After a wildlife photographer is drawn into a desert crossing against time, they must confront what it truly costs. What follows changes everything.",Adventure,Elena Kapoor,9.7,0.7537481997659482,512
S02888,A House Divided Reborn,"After a retired schoolmistress is drawn into a will that splits a family, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Kabir Khan,32.0,0.7574449290058645,345
S02889,Daughter of the Ocean II,"When a temple sculptor is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Zoya Chatterjee,7.2,0.7114894155754479,389
S02890,The Dragon's Heir,"When an exiled princess is drawn into an ancient prophecy, they must confront what it truly costs. And time is running out.",Fantasy,Zoya Joshi,17.9,0.98,168
S02891,Coffee at Midnight Reborn,"In a world where a widowed architect is drawn into a friendship turning into love, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Romance,Zoya Petrov,10.6,0.43500879315903684,417
S02892,The Cartographer's Code,"Haunted by an amateur sleuth is drawn into an inheritance with deadly strings, they must confront what it truly costs. What follows changes everything.",Mystery,Dev Chatterjee,8.7,0.6687622573268258,271
S02893,The Last Uplink: Origins,"Against a quantum engineer is drawn into a colony ship losing its memory, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Science Fiction,Sofia Reddy,32.9,0.5953831204090982,420
S02894,The Smiling Man Reborn,"When a rural schoolteacher is drawn into a ritual that must not be finished, they must confront what it truly costs. And time is running out.",Horror,Dev Menon,6.1,0.7737091952305208,266
S02895,Daughters of the Empire,"When a merchant's daughter is drawn into a family divided by partition, they must confront what it truly costs. Some doors, once opened, never close.",Historical Fiction,Ananya Okafor,36.6,0.6435760359383415,710
S02896,Blackout Protocol,"Driven by a cyber-crime analyst is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Zoya Sharma,21.8,0.6755298467610066,571
S02897,The River of Gold: The Reckoning,"After a wildlife photographer is drawn into a race across a dying glacier, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Rohan Bose,42.2,0.28726417234132545,141
S02898,The Family Table,"After an estranged son is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Vani Tanaka,28.6,0.5917239269329172,24
S02899,Karna's Vow: Legacy,"When an exiled prince is drawn into a mortal chosen for a divine task, they must confront what it truly costs. And time is running out.",Mythology,Marcus Khan,44.8,0.6285430337661716,188
S02900,The Ember Witch,"In a world where an exiled princess is drawn into an ancient prophecy, they must confront what it truly costs. What follows changes everything.",Fantasy,Meera Bose,38.0,0.38837039848541566,419
S02901,Monsoon Hearts II,"Driven by a widowed architect is drawn into a love that defies family expectations, they must confront what it truly costs. Nothing will ever be the same again.",Romance,Marcus Mehta,41.9,0.5351171837735521,284
S02902,The Glass Alibi Reborn,"When a retired detective is drawn into an inheritance with deadly strings, they must confront what it truly costs. And time is running out.",Mystery,Rohan Sharma,32.2,0.7441044524607882,370
S02903,Signal from Kepler,"Driven by a disgraced astrophysicist is drawn into first contact gone wrong, they must confront what it truly costs. What follows changes everything.",Science Fiction,Rohan Tanaka,43.8,0.5909429707309121,349
S02904,The Smiling Man: Origins,"When a rural schoolteacher is drawn into an entity that mimics loved ones, they must confront what it truly costs. But every secret has its price.",Horror,Marcus Nair,9.9,0.8959860063179386,159
S02905,Daughters of the Empire,"After a young cartographer is drawn into a forbidden craft in a royal court, they must confront what it truly costs. Some doors, once opened, never close.",Historical Fiction,Ishita Tanaka,9.0,0.4404186844231837,624
S02906,Blackout Protocol: Origins,"In a world where an investigative journalist is drawn into an informant burned by their own agency, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Vani Sharma,37.5,0.98,20
S02907,The River of Gold: Legacy,"Haunted by a treasure-hunting historian is drawn into a jungle hiding a lost city, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Ishita Gupta,25.7,0.19115212408791238,393
S02908,Unspoken II,"Driven by an aging patriarch is drawn into a homecoming that reopens old wounds, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Aarav Joshi,22.7,0.6490894701486895,293
S02909,The Forest Exile: Origins,"Against a cursed warrior is drawn into a forgotten vow binding the gods, they must confront what it truly costs. What follows changes everything.",Mythology,Lin Menon,26.9,0.5441130812052745,203
S02910,The Moonlit Crown: Origins,"Haunted by a fallen knight is drawn into a hidden portal, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Rahul Alvarez,7.8,0.6931671888507325,352
S02911,Second Chance Summer: The Reckoning,"After a shy librarian is drawn into an arranged match that becomes real, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Arjun Tanaka,16.3,0.4753644141876376,445
S02912,Echoes in the Archive Reborn,"After a sharp-eyed journalist is drawn into a disappearance nobody reported, they must confront what it truly costs. And time is running out.",Mystery,Dev Alvarez,25.1,0.4073846827196468,419
S02913,Children of the Dyson Ring Reborn,"After a disgraced astrophysicist is drawn into terraforming that awakens something, they must confront what it truly costs. But every secret has its price.",Science Fiction,Aarav Tanaka,31.2,0.5863890561395835,598
S02914,What the Forest Keeps Reborn,"When a skeptical paranormal blogger is drawn into a curse passed through photographs, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Elena Alvarez,14.3,0.8026099847177476,244
S02915,Letters from 1947 Reborn,"Haunted by a young cartographer is drawn into a merchant caravan crossing empires, they must confront what it truly costs. And time is running out.",Historical Fiction,Ananya Petrov,22.4,0.5237131482541952,518
S02916,The Informant: Origins,"When an investigative journalist is drawn into a double agent's final job, they must confront what it truly costs. But every secret has its price.",Thriller,Meera Reddy,27.4,0.7613450565931289,554
S02917,Summit Fever,"Driven by a teenage stowaway is drawn into a jungle hiding a lost city, they must confront what it truly costs. And time is running out.",Adventure,Aarav Menon,27.7,0.8350571087178486,387
S02918,Unspoken,"In a world where an aging patriarch is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. And time is running out.",Drama,Aarav Menon,23.2,0.8093073717813726,166
S02919,Ashwatthama's Burden,"Haunted by an exiled prince is drawn into a retelling from the vanquished side, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Rahul Menon,25.0,0.45814262400979755,639
S02920,The Ember Witch: Legacy,"Driven by a reluctant young mage is drawn into a hidden portal, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Rahul Mehta,4.1,0.7371535444230665,342
S02921,The Bookshop Romance: Legacy,"In a world where a small-town teacher is drawn into a secret admirer's confession, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Vikram Nair,34.0,0.8487840188761621,153
S02922,The Silent Witness,"In a world where a sharp-eyed journalist is drawn into a witness who lies, they must confront what it truly costs. What follows changes everything.",Mystery,Arjun Petrov,16.2,0.8253735038265461,700
S02923,The Terraform Wars Reborn,"When a deep-space salvager is drawn into a black-market for memories, they must confront what it truly costs. And time is running out.",Science Fiction,Zoya Khan,23.9,0.8655246792316267,132
S02924,The House on Mill Road,"Driven by a rural schoolteacher is drawn into a town that vanishes at night, they must confront what it truly costs. But every secret has its price.",Horror,Vani Iyer,21.0,0.2288802655602487,59
S02925,The Spice Merchant's Wife: The Reckoning,"When a court astronomer is drawn into a love story against the freedom struggle, they must confront what it truly costs. And time is running out.",Historical Fiction,Aditya Gupta,38.2,0.6864446749350458,382
S02926,The Courier,"When an ex-intelligence officer is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. What follows changes everything.",Thriller,Sara Joshi,8.0,0.44238079804454405,256
S02927,The Jungle Codex,"Driven by a treasure-hunting historian is drawn into a desert crossing against time, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Adventure,Kabir Menon,12.6,0.8162044107425244,227
S02928,Half a Life,"When a single mother is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Ananya Khan,15.5,0.5605082502515116,418
S02929,The Forest Exile: Origins,"Against a temple sculptor is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Zoya Bose,14.2,0.6756757060954607,382
S02930,The Last Enchanter Reborn,"Haunted by a dragon rider is drawn into a hidden portal, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Elena Alvarez,32.9,0.6959461712968538,220
S02931,Monsoon Hearts: Legacy,"Driven by a shy librarian is drawn into a love that defies family expectations, they must confront what it truly costs. And time is running out.",Romance,Marcus Kapoor,39.0,0.7799049002414703,499
S02932,The Silent Witness,"When a forensic accountant is drawn into a decades-old cold case, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Naina Khan,30.2,0.9209455786663695,702
S02933,The Terraform Wars: Origins,"Driven by a quantum engineer is drawn into a black-market for memories, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Science Fiction,Ishita Khan,25.8,0.7262037059289187,359
